{id: 1, x: -0.31257057, y: 0.984344, z: -1.2344127}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4531693}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.3906674}
{id: 1, x: -0.31257057, y: 0.7968383, z: -1.375042}
{id: 1, x: -0.2969451, y: 0.74996185, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.8437147, z: -1.343791}
{id: 1, x: -0.37507248, y: 0.8593402, z: -1.4375439}
{id: 1, x: -0.40632343, y: 0.8437147, z: -1.4687948}
{id: 1, x: -0.39069796, y: 0.8593402, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.82808924, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.82808924, z: -1.4219184}
{id: 1, x: -0.32819605, y: 0.81246376, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.40632343, y: 0.87496567, z: -1.5312967}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4375439}
{id: 1, x: -0.359447, y: 0.82808924, z: -1.4687948}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.4531693}
{id: 1, x: -0.39069796, y: 0.82808924, z: -1.5000458}
{id: 1, x: -0.39069796, y: 0.82808924, z: -1.4531693}
{id: 1, x: -0.359447, y: 0.9999695, z: -1.6250496}
{id: 1, x: -0.31257057, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.5157018, y: 0.7968383, z: -1.1719108}
{id: 1, x: -0.31257057, y: 0.8437147, z: -1.2969146}
{id: 1, x: 1.3906674, y: 1.3592944, z: -0.01556444}
{id: 1, x: -0.39069796, y: -0.35950804, z: -0.078127384}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.5625477}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.5469222}
{id: 1, x: 1.046907, y: 0.015503403, z: -0.01556444}
{id: 1, x: -0.28131962, y: 1.6562395, z: -1.7344279}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.4375439}
{id: 1, x: -0.31257057, y: 0.74996185, z: -1.4375439}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.4531693}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.4375439}
{id: 1, x: -0.40632343, y: 0.8593402, z: -1.4687948}
{id: 1, x: -0.37507248, y: 0.8593402, z: -1.4531693}
{id: 1, x: -0.40632343, y: 0.8593402, z: -1.5000458}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.4687948}
{id: 1, x: -0.359447, y: 0.82808924, z: -1.4531693}
{id: 1, x: -0.45319986, y: 0.87496567, z: -1.5000458}
{id: 1, x: -0.40632343, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4219184}
{id: 1, x: -0.5157018, y: 0.9062166, z: -1.4844203}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4687948}
{id: 1, x: -0.4219489, y: 0.87496567, z: -1.4844203}
{id: 1, x: -0.32819605, y: 0.8593402, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.8437147, z: -1.5000458}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.4375439}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.4687948}
{id: 1, x: -0.28131962, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.82808924, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.984344, z: -1.4531693}
{id: 1, x: -0.34382153, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.4844203}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.5312967}
{id: 1, x: -0.37507248, y: 0.9374676, z: -1.5469222}
{id: 1, x: -0.4219489, y: 0.67183447, z: -1.5156713}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.87496567, z: -1.4531693}
{id: 1, x: -0.40632343, y: 0.74996185, z: -1.1719108}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.2969451, y: 0.89059114, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.8437147, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.32819605, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.343791}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.375042}
{id: 1, x: -0.359447, y: 0.8437147, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.3594165}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.2656636}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.4219489, y: 0.9218421, z: -1.4219184}
{id: 1, x: -0.31257057, y: 0.76558733, z: -1.3906674}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.9218421, z: -1.3594165}
{id: 1, x: -0.40632343, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.9218421, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.9374676, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.9374676, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.9374676, z: -1.3594165}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.359447, y: 0.8437147, z: -1.4219184}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.31254}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.3594165}
{id: 1, x: -0.4219489, y: -0.359447, z: 1.3281655}
{id: 1, x: -0.46882534, y: -1.1094699, z: 1.31254}
{id: 1, x: -0.4219489, y: 0.89059114, z: -1.1875362}
{id: 1, x: -0.28131962, y: 0.81246376, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.7812128, z: -1.3594165}
{id: 1, x: -0.359447, y: 0.82808924, z: -1.4219184}
{id: 1, x: -0.5157018, y: 0.984344, z: -1.4062929}
{id: 1, x: -0.48445082, y: 0.9687185, z: -1.375042}
{id: 1, x: -0.46882534, y: 0.9374676, z: -1.4531693}
{id: 1, x: -0.4375744, y: 1.015595, z: -1.4062929}
{id: 1, x: -0.45319986, y: 0.9687185, z: -1.4375439}
{id: 1, x: -0.40632343, y: 0.89059114, z: -1.4687948}
{id: 1, x: -0.34382153, y: 0.9374676, z: -1.31254}
{id: 1, x: -0.45319986, y: 0.68745995, z: -1.2500381}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.2812891}
{id: 1, x: -0.40632343, y: 1.34373, z: -1.5312967}
{id: 1, x: -0.46882534, y: 0.10925627, z: 1.8282418}
{id: 1, x: -0.32819605, y: 0.74996185, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.9218421, z: -1.4375439}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.375042}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.9374676, z: -1.31254}
{id: 1, x: -0.39069796, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.4219489, y: 0.984344, z: -1.3906674}
{id: 1, x: -0.4219489, y: 0.8593402, z: -1.4531693}
{id: 1, x: -0.32819605, y: 0.9687185, z: -1.31254}
{id: 1, x: -0.34382153, y: 0.9374676, z: -1.4062929}
{id: 1, x: -0.4375744, y: 0.9687185, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.31257057, y: 0.7812128, z: -1.3594165}
{id: 1, x: -0.45319986, y: 0.9687185, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.45319986, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.4375744, y: 1.4217963, z: 0.26569414}
{id: 1, x: -0.37507248, y: 0.95309305, z: -1.4687948}
{id: 1, x: -0.4219489, y: 1.015595, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.9218421, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.3281655}
{id: 1, x: -0.359447, y: 0.7812128, z: -1.4687948}
{id: 1, x: -0.31257057, y: 0.7812128, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.2969451, y: 0.89059114, z: -1.4375439}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.2812891}
{id: 1, x: -0.39069796, y: 0.984344, z: -1.4219184}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.31254}
{id: 1, x: -0.37507248, y: 1.2656026, z: -1.8438063}
{id: 1, x: -0.34382153, y: 0.9374676, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.82808924, z: -1.4531693}
{id: 1, x: -0.4219489, y: 0.9374676, z: -1.3594165}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.343791}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.7968383, z: -1.4062929}
{id: 1, x: -0.5157018, y: 0.8437147, z: -1.4531693}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.82808924, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.9218421, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.4219489, y: 0.984344, z: -1.3594165}
{id: 1, x: -0.39069796, y: 0.8593402, z: -1.4531693}
{id: 1, x: -0.45319986, y: 0.87496567, z: -1.4531693}
{id: 1, x: -0.31257057, y: 0.9062166, z: -1.31254}
{id: 1, x: -0.26569414, y: 0.89059114, z: -1.31254}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.3281655}
{id: 1, x: -0.48445082, y: 0.8593402, z: -1.5000458}
{id: 1, x: -0.359447, y: 0.9218421, z: -1.375042}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4375439}
{id: 1, x: -0.48445082, y: 0.9062166, z: -1.4531693}
{id: 1, x: -0.40632343, y: 0.95309305, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.95309305, z: -1.3281655}
{id: 1, x: -0.4375744, y: 1.0312204, z: -1.4844203}
{id: 1, x: -0.40632343, y: 0.89059114, z: -1.4531693}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.7968383, z: -1.31254}
{id: 1, x: -0.45319986, y: 1.015595, z: -1.4375439}
{id: 1, x: -0.5157018, y: 0.9374676, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.31257057, y: 0.9062166, z: -1.3281655}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.95309305, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.82808924, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.9374676, z: -1.3594165}
{id: 1, x: -0.46882534, y: 0.95309305, z: -1.4375439}
{id: 1, x: -0.39069796, y: 0.9374676, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.82808924, z: -1.4219184}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.39069796, y: 0.95309305, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.9374676, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4375439}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.4219489, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.4219489, y: 0.9999695, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.9374676, z: -1.375042}
{id: 1, x: -0.37507248, y: 1.015595, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4375439}
{id: 1, x: -0.4219489, y: 0.9999695, z: -1.343791}
{id: 1, x: -0.37507248, y: 0.8437147, z: -1.4531693}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.45319986, y: 0.95309305, z: -1.4531693}
{id: 1, x: -0.4219489, y: 0.9687185, z: -1.4375439}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3281655}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.31257057, y: 0.95309305, z: -1.343791}
{id: 1, x: -0.4219489, y: 0.7968383, z: -1.4375439}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.343791}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.31254}
{id: 1, x: -0.37507248, y: 0.7812128, z: -1.4219184}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.3281655}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4375439}
{id: 1, x: -0.2969451, y: 0.7968383, z: -1.3281655}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.39069796, y: 0.95309305, z: -1.3594165}
{id: 1, x: -0.359447, y: 0.9218421, z: -1.343791}
{id: 1, x: -0.2969451, y: 0.9062166, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.984344, z: -1.4375439}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.95309305, z: -1.4062929}
{id: 1, x: -0.2969451, y: 0.8437147, z: -1.343791}
{id: 1, x: -0.37507248, y: 0.9062166, z: -1.343791}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.46882534, y: 0.9218421, z: -1.4687948}
{id: 1, x: -0.37507248, y: 0.95309305, z: -1.3281655}
{id: 1, x: -0.34382153, y: 0.9218421, z: -1.343791}
{id: 1, x: -0.4219489, y: 0.984344, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.2969451, y: 0.82808924, z: -1.3594165}
{id: 1, x: -0.4219489, y: 0.89059114, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.4844203}
{id: 1, x: -0.45319986, y: 1.0312204, z: -1.375042}
{id: 1, x: -0.359447, y: 0.9218421, z: -1.2969146}
{id: 1, x: -0.359447, y: 0.82808924, z: -1.3906674}
{id: 1, x: -0.37507248, y: 0.95309305, z: -1.31254}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4531693}
{id: 1, x: -0.2969451, y: 0.82808924, z: -1.3281655}
{id: 1, x: -0.39069796, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.48445082, y: 0.95309305, z: -1.5000458}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.4062929}
{id: 1, x: -0.4219489, y: 0.9687185, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.82808924, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.81246376, z: -1.375042}
{id: 1, x: -0.39069796, y: 0.8593402, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.39069796, y: 0.95309305, z: -1.4219184}
{id: 1, x: -0.28131962, y: 0.89059114, z: -1.2812891}
{id: 1, x: -0.359447, y: 0.9218421, z: -1.375042}
{id: 1, x: -0.32819605, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.4531693}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.89059114, z: -1.2812891}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.28131962, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.7968383, z: -1.4531693}
{id: 1, x: -0.31257057, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.4531693}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4375439}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.95309305, z: -1.4375439}
{id: 1, x: -0.31257057, y: 0.82808924, z: -1.4219184}
{id: 1, x: -0.4219489, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.8593402, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.31254}
{id: 1, x: -0.34382153, y: 0.82808924, z: -1.31254}
{id: 1, x: -0.40632343, y: 0.984344, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.82808924, z: -1.4219184}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.4219184}
{id: 1, x: -0.40632343, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.9062166, z: -1.343791}
{id: 1, x: -0.32819605, y: 0.8593402, z: -1.3594165}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.2969451, y: 0.8437147, z: -1.3594165}
{id: 1, x: -0.4375744, y: 0.95309305, z: -1.4844203}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.31254}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.4219184}
{id: 1, x: -0.4219489, y: 1.015595, z: -1.4062929}
{id: 1, x: -0.2969451, y: 0.82808924, z: -1.343791}
{id: 1, x: -0.39069796, y: 0.9687185, z: -1.4687948}
{id: 1, x: -0.28131962, y: 0.74996185, z: -1.375042}
{id: 1, x: -0.4219489, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.4219489, y: 0.984344, z: -1.4062929}
{id: 1, x: -0.4375744, y: 0.984344, z: -1.2969146}
{id: 1, x: -0.40632343, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.81246376, z: -1.3281655}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.4375439}
{id: 1, x: -0.4219489, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.343791}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.39069796, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.74996185, z: -1.4531693}
{id: 1, x: -0.46882534, y: 1.0468459, z: -1.4062929}
{id: 1, x: -0.4375744, y: 0.9374676, z: -1.4062929}
{id: 1, x: -0.39069796, y: 0.9374676, z: -1.375042}
{id: 1, x: -0.40632343, y: 0.95309305, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.984344, z: -1.4375439}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.4375744, y: 0.9374676, z: -1.4219184}
{id: 1, x: -0.31257057, y: 0.9687185, z: -1.3281655}
{id: 1, x: -0.31257057, y: 0.9062166, z: -1.31254}
{id: 1, x: -0.34382153, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.4375744, y: 0.9374676, z: -1.5156713}
{id: 1, x: -0.4219489, y: 0.9062166, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4219184}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.3281655}
{id: 1, x: -0.32819605, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.2969451, y: 0.89059114, z: -1.2812891}
{id: 1, x: -0.31257057, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.82808924, z: -1.343791}
{id: 1, x: -0.2969451, y: 0.82808924, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.81246376, z: -1.2969146}
{id: 1, x: -0.4375744, y: 0.9374676, z: -1.5000458}
{id: 1, x: -0.37507248, y: 0.81246376, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.87496567, z: -1.4219184}
{id: 1, x: -0.26569414, y: 0.7812128, z: -1.2500381}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.87496567, z: -1.3906674}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.4687948}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.375042}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3594165}
{id: 1, x: -0.37507248, y: 0.81246376, z: -1.4219184}
{id: 1, x: -0.32819605, y: 0.8437147, z: -1.4219184}
{id: 1, x: -0.48445082, y: 0.9374676, z: -1.4687948}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.4531693}
{id: 1, x: -0.4375744, y: 0.9374676, z: -1.4531693}
{id: 1, x: -0.37507248, y: 0.9218421, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.81246376, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.4375744, y: 0.82808924, z: -1.4375439}
{id: 1, x: -0.40632343, y: 0.8437147, z: -1.4687948}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.3906674}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.343791}
{id: 1, x: -0.359447, y: 0.9374676, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.81246376, z: -1.343791}
{id: 1, x: -0.4375744, y: 0.89059114, z: -1.4375439}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.4219184}
{id: 1, x: -0.25006866, y: 0.81246376, z: -1.31254}
{id: 1, x: -0.32819605, y: 0.89059114, z: -1.343791}
{id: 1, x: -0.34382153, y: 0.9062166, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.8437147, z: -1.3906674}
{id: 1, x: -0.4219489, y: 0.87496567, z: -1.3906674}
{id: 1, x: -0.34382153, y: 0.8593402, z: -1.3906674}
{id: 1, x: -0.40632343, y: 0.9374676, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.8593402, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.4219184}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.3594165}
{id: 1, x: -0.359447, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.4062929}
{id: 1, x: -0.2969451, y: 0.8593402, z: -1.3281655}
{id: 1, x: -0.28131962, y: 0.82808924, z: -1.3594165}
{id: 1, x: -0.359447, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4219184}
{id: 1, x: -0.359447, y: 0.8437147, z: -1.375042}
{id: 1, x: -0.37507248, y: 0.89059114, z: -1.375042}
{id: 1, x: -0.31257057, y: 0.8593402, z: -1.3281655}
{id: 1, x: -0.359447, y: 0.87496567, z: -1.4062929}
{id: 1, x: -0.40632343, y: 0.9062166, z: -1.4062929}
{id: 1, x: -0.37507248, y: 0.87496567, z: -1.375042}
{id: 1, x: -0.39069796, y: 0.89059114, z: -1.3906674}
{id: 1, x: -0.32819605, y: 0.9218421, z: -1.31254}
{id: 1, x: -0.4219489, y: 0.9218421, z: -1.4062929}
{id: 1, x: -0.4375744, y: 0.9218421, z: -1.4844203}
